age,education.num,race,sex,hours.per.week,income
18,6,White,Male,56,<=50K
60,10,White,Male,15,<=50K
30,14,White,Female,40,<=50K
29,9,White,Female,25,<=50K
62,9,White,Female,40,<=50K
29,9,White,Male,40,<=50K
26,9,White,Male,36,<=50K
44,9,White,Female,40,>50K
35,9,White,Male,45,<=50K
20,10,White,Female,20,<=50K
64,9,White,Male,40,<=50K
37,9,White,Female,25,<=50K
50,10,White,Male,40,>50K
79,9,White,Female,24,<=50K
23,9,White,Male,40,<=50K
44,10,White,Male,80,<=50K
32,13,White,Female,20,>50K
26,9,White,Female,40,<=50K
22,13,White,Male,40,<=50K
35,14,White,Male,60,>50K
38,11,White,Male,40,<=50K
66,9,White,Female,35,>50K
31,13,White,Male,40,<=50K
44,10,White,Male,45,>50K
36,10,White,Male,56,>50K
21,9,Black,Male,10,<=50K
42,16,White,Male,50,<=50K
20,9,White,Male,20,<=50K
18,7,White,Male,12,<=50K
23,9,White,Male,30,<=50K
26,13,White,Female,35,<=50K
48,10,White,Male,45,>50K
38,10,White,Female,40,>50K
36,10,White,Male,40,<=50K
39,10,White,Male,70,<=50K
61,9,White,Male,20,<=50K
53,7,White,Female,40,<=50K
57,15,White,Male,50,>50K
69,13,White,Male,45,>50K
28,10,White,Male,40,<=50K
35,13,White,Male,40,<=50K
63,14,White,Male,68,>50K
27,9,White,Female,40,<=50K
47,10,White,Male,40,>50K
28,9,White,Female,40,<=50K
44,12,White,Male,40,<=50K
22,10,White,Male,35,<=50K
47,10,White,Female,40,<=50K
30,9,White,Male,85,<=50K
67,2,Black,Female,20,<=50K
20,10,White,Female,15,<=50K
50,13,White,Male,30,<=50K
48,3,White,Male,40,<=50K
22,9,White,Female,35,<=50K
34,9,Black,Female,20,<=50K
80,15,White,Male,10,>50K
56,10,White,Male,60,>50K
44,10,White,Male,40,>50K
44,10,White,Male,50,<=50K
17,6,White,Female,12,<=50K
46,13,White,Male,50,>50K
67,13,White,Male,40,<=50K
64,9,White,Female,40,<=50K
25,9,White,Male,40,<=50K
32,9,White,Male,50,<=50K
21,9,White,Male,50,<=50K
30,10,White,Male,40,<=50K
28,9,White,Female,40,<=50K
31,9,White,Male,40,<=50K
30,10,White,Female,20,>50K
41,9,White,Male,40,<=50K
26,13,White,Male,40,<=50K
46,10,White,Male,48,>50K
46,16,White,Male,55,>50K
50,9,White,Male,40,>50K
46,7,White,Male,45,>50K
47,5,White,Female,40,<=50K
37,9,Black,Male,40,<=50K
53,13,White,Male,50,>50K
30,9,Black,Female,40,<=50K
66,13,Black,Female,25,<=50K
31,13,White,Male,60,<=50K
40,14,White,Male,35,<=50K
31,9,White,Male,50,<=50K
41,13,White,Female,35,<=50K
23,6,White,Male,50,<=50K
39,9,White,Male,40,>50K
41,10,White,Male,40,<=50K
65,10,White,Male,16,<=50K
38,10,White,Female,40,<=50K
27,13,White,Male,40,<=50K
24,13,White,Female,35,<=50K
60,10,Asian-Pac-Islander,Male,60,<=50K
30,10,White,Male,50,>50K
43,7,White,Male,40,<=50K
49,9,White,Male,46,<=50K
35,10,White,Male,45,<=50K
42,12,White,Female,45,<=50K
45,10,White,Male,40,<=50K
37,10,White,Male,50,<=50K
38,14,Black,Male,40,>50K
17,7,White,Male,15,<=50K
39,12,Black,Female,35,<=50K
30,10,White,Male,40,<=50K
24,5,White,Male,45,<=50K
24,13,White,Male,47,<=50K
35,15,White,Male,55,>50K
58,4,White,Male,40,<=50K
25,10,White,Male,45,<=50K
27,13,White,Male,40,<=50K
29,10,White,Female,18,<=50K
17,6,White,Female,24,<=50K
54,14,White,Female,55,>50K
55,10,Black,Male,40,>50K
75,9,White,Female,8,<=50K
53,9,White,Male,40,<=50K
33,9,White,Male,40,<=50K
36,10,White,Female,40,<=50K
34,10,Black,Male,30,<=50K
30,12,White,Male,40,<=50K
21,10,White,Female,8,<=50K
29,8,White,Male,40,<=50K
25,9,White,Male,35,<=50K
29,11,White,Male,40,<=50K
44,14,White,Male,42,<=50K
23,11,White,Female,40,<=50K
22,8,Black,Male,35,<=50K
33,9,White,Male,40,<=50K
49,9,White,Male,40,>50K
20,7,White,Female,40,<=50K
32,11,White,Male,40,<=50K
61,6,White,Male,40,<=50K
44,13,White,Male,55,<=50K
30,4,White,Male,38,<=50K
61,16,White,Male,40,>50K
51,9,White,Male,40,<=50K
46,11,White,Male,40,>50K
32,9,White,Male,40,<=50K
36,3,White,Male,40,<=50K
56,11,White,Male,40,>50K
41,9,White,Female,40,<=50K
36,14,White,Male,50,>50K
38,10,Black,Female,40,<=50K
29,13,White,Male,40,>50K
29,9,White,Female,40,<=50K
24,10,White,Male,40,<=50K
46,10,White,Male,40,<=50K
27,4,White,Male,45,<=50K
42,13,White,Male,45,<=50K
31,10,White,Male,38,>50K
23,11,Black,Female,15,<=50K
35,13,White,Female,32,>50K
76,9,White,Female,8,<=50K
33,15,White,Male,50,>50K
37,15,White,Male,50,>50K
27,9,White,Female,34,<=50K
44,10,White,Male,48,<=50K
35,9,White,Female,40,<=50K
28,9,White,Male,40,>50K
44,10,White,Female,45,<=50K
41,11,White,Male,45,<=50K
34,13,White,Female,40,<=50K
34,10,White,Male,40,<=50K
28,4,White,Male,40,<=50K
42,12,White,Male,40,>50K
39,13,White,Male,40,<=50K
25,9,White,Male,40,<=50K
26,10,White,Male,45,<=50K
19,7,White,Male,25,<=50K
21,10,White,Female,9,<=50K
22,10,Black,Female,35,<=50K
28,10,White,Female,16,<=50K
30,13,White,Female,40,<=50K
32,9,White,Male,50,<=50K
60,9,White,Male,40,<=50K
24,12,White,Male,40,<=50K
23,13,White,Male,40,<=50K
24,13,White,Male,40,<=50K
18,8,White,Female,32,<=50K
24,9,White,Male,40,<=50K
34,9,White,Female,40,<=50K
37,14,White,Female,70,<=50K
33,9,White,Female,20,<=50K
23,10,White,Female,40,<=50K
38,7,Black,Female,52,<=50K
38,10,White,Male,40,<=50K
26,9,White,Male,40,<=50K
56,5,Black,Male,40,<=50K
32,9,White,Male,40,<=50K
45,13,White,Female,40,<=50K
64,12,Asian-Pac-Islander,Male,40,>50K
46,11,White,Female,40,<=50K
37,11,White,Male,40,>50K
21,10,White,Male,10,<=50K
64,13,White,Male,5,<=50K
39,13,Black,Male,30,<=50K
23,9,White,Male,40,<=50K
35,9,Black,Female,40,<=50K
25,9,Black,Male,40,<=50K
43,4,Black,Male,40,<=50K
42,13,Black,Female,40,<=50K
33,13,Black,Female,40,<=50K
38,11,White,Male,40,<=50K
39,13,White,Male,60,<=50K
56,10,White,Female,35,<=50K
22,13,Asian-Pac-Islander,Female,10,<=50K
35,15,Asian-Pac-Islander,Male,35,<=50K
26,9,White,Female,40,<=50K
30,10,Black,Male,70,<=50K
24,13,White,Male,40,<=50K
18,8,White,Female,20,<=50K
20,10,White,Male,40,<=50K
20,9,White,Male,40,<=50K
30,9,White,Female,26,<=50K
65,9,White,Female,17,<=50K
29,9,White,Male,60,<=50K
42,10,White,Female,40,<=50K
43,9,White,Female,40,<=50K
32,9,White,Male,40,<=50K
52,9,White,Male,40,<=50K
32,10,White,Female,30,<=50K
27,10,White,Male,50,<=50K
27,13,White,Male,40,<=50K
39,13,White,Female,35,<=50K
32,9,White,Male,40,<=50K
20,9,White,Female,40,<=50K
57,14,White,Male,55,>50K
21,9,Black,Male,25,<=50K
44,9,White,Male,60,<=50K
25,9,Black,Female,40,<=50K
26,13,White,Female,40,<=50K
31,11,White,Female,40,<=50K
69,9,White,Female,40,>50K
34,15,White,Male,40,>50K
42,13,White,Male,40,<=50K
28,9,Black,Female,40,<=50K
40,9,White,Male,60,>50K
57,3,White,Female,40,<=50K
37,11,White,Male,40,<=50K
26,9,White,Male,40,>50K
26,10,White,Male,40,<=50K
59,6,Asian-Pac-Islander,Male,40,<=50K
54,14,White,Male,50,>50K
37,11,White,Male,60,>50K
33,10,White,Male,45,<=50K
33,9,White,Male,40,<=50K
40,10,White,Female,40,<=50K
38,8,White,Male,40,>50K
20,7,White,Female,40,<=50K
18,8,White,Female,20,<=50K
38,11,White,Male,50,>50K
17,7,White,Female,9,<=50K
26,13,White,Male,42,<=50K
90,13,White,Male,55,<=50K
39,12,White,Female,25,>50K
28,9,Black,Male,40,<=50K
21,10,Black,Female,25,<=50K
44,8,White,Female,36,<=50K
63,10,White,Male,48,>50K
34,9,White,Male,55,>50K
42,11,White,Male,32,<=50K
49,9,White,Male,40,<=50K
52,11,White,Male,50,<=50K
35,9,White,Male,40,<=50K
40,10,White,Female,40,<=50K
48,9,White,Male,40,>50K
43,9,White,Female,44,<=50K
44,13,White,Male,60,>50K
41,13,White,Male,40,>50K
18,10,White,Male,40,<=50K
61,13,White,Male,40,<=50K
37,9,White,Male,55,<=50K
59,6,White,Male,40,<=50K
25,9,White,Female,30,<=50K
35,10,White,Male,40,>50K
32,13,White,Female,40,<=50K
52,15,White,Male,45,>50K
58,14,White,Male,35,<=50K
36,9,Black,Female,40,<=50K
42,9,White,Male,40,<=50K
35,10,White,Female,38,<=50K
33,13,White,Male,40,<=50K
31,5,White,Male,40,<=50K
45,9,White,Female,40,<=50K
72,6,White,Male,12,<=50K
40,12,White,Male,50,<=50K
23,6,White,Female,40,<=50K
51,13,White,Male,35,>50K
28,9,White,Female,40,<=50K
18,7,White,Male,20,<=50K
62,13,White,Male,40,>50K
41,11,White,Male,43,>50K
57,9,White,Male,40,<=50K
21,10,White,Female,16,<=50K
33,9,White,Male,40,<=50K
58,9,White,Male,40,<=50K
27,9,White,Male,28,<=50K
42,9,Black,Female,40,<=50K
33,8,Black,Male,40,<=50K
61,9,White,Female,35,<=50K
48,9,White,Male,60,>50K
37,10,White,Male,40,<=50K
75,9,White,Male,20,<=50K
72,9,White,Male,40,>50K
63,9,White,Female,40,<=50K
46,9,White,Male,60,<=50K
52,13,White,Female,60,>50K
20,10,White,Female,20,<=50K
17,7,Black,Male,20,<=50K
41,9,White,Male,4,<=50K
43,9,White,Male,40,<=50K
37,10,White,Male,65,<=50K
40,14,White,Male,60,>50K
57,15,White,Male,60,<=50K
40,10,White,Male,60,<=50K
19,9,White,Female,30,<=50K
31,9,White,Male,50,<=50K
70,13,White,Male,40,<=50K
31,9,White,Male,40,<=50K
23,4,White,Male,35,<=50K
28,13,White,Female,30,<=50K
37,10,White,Female,40,<=50K
33,9,White,Male,35,<=50K
31,9,White,Female,40,<=50K
35,9,White,Male,35,<=50K
18,9,White,Female,30,<=50K
18,7,Black,Male,48,<=50K
45,11,White,Male,40,<=50K
20,5,White,Female,40,<=50K
43,13,White,Male,40,<=50K
33,9,White,Male,40,<=50K
38,15,Asian-Pac-Islander,Female,57,>50K
21,4,White,Male,40,<=50K
52,11,Black,Female,60,<=50K
60,9,White,Female,44,<=50K
48,5,White,Female,40,<=50K
51,6,White,Female,40,<=50K
53,9,White,Male,40,>50K
22,9,White,Male,50,<=50K
45,10,White,Male,50,>50K
27,12,Black,Female,40,<=50K
44,13,White,Female,40,<=50K
45,8,White,Male,40,<=50K
35,13,White,Female,8,>50K
49,7,White,Male,40,<=50K
40,12,White,Male,60,<=50K
61,9,White,Female,24,<=50K
50,11,White,Male,40,>50K
28,13,White,Female,45,<=50K
47,9,White,Male,48,<=50K
62,13,White,Male,55,>50K
49,10,White,Female,40,<=50K
29,9,White,Male,45,<=50K
46,11,White,Male,30,<=50K
25,10,White,Female,40,<=50K
29,10,White,Male,40,<=50K
23,3,White,Male,50,<=50K
37,6,White,Male,55,<=50K
50,9,White,Female,35,<=50K
58,10,White,Female,40,>50K
67,14,White,Male,99,<=50K
42,14,White,Female,50,>50K
68,10,White,Female,20,<=50K
47,9,Black,Male,50,>50K
38,9,Black,Female,40,<=50K
38,9,White,Female,20,<=50K
38,12,White,Male,40,<=50K
41,10,White,Male,40,<=50K
21,9,White,Male,40,<=50K
53,9,White,Male,40,<=50K
23,13,White,Female,38,<=50K
24,10,White,Female,40,<=50K
22,10,White,Female,17,<=50K
36,9,White,Male,52,<=50K
54,9,White,Male,45,<=50K
33,13,White,Male,40,<=50K
21,12,White,Female,25,<=50K
33,14,White,Female,50,>50K
70,10,White,Male,40,>50K
54,11,Black,Male,38,>50K
43,13,Asian-Pac-Islander,Female,60,<=50K
55,6,Black,Female,35,<=50K
52,13,White,Male,40,<=50K
33,13,White,Male,40,<=50K
40,12,White,Male,40,>50K
20,10,White,Male,40,<=50K
34,9,White,Male,40,<=50K
33,13,Black,Male,40,<=50K
41,9,White,Male,40,>50K
26,13,White,Male,45,>50K
36,9,White,Male,40,>50K
36,14,White,Male,40,<=50K
23,10,Asian-Pac-Islander,Male,30,<=50K
30,10,White,Male,60,<=50K
22,10,White,Female,20,<=50K
62,16,White,Female,40,<=50K
49,9,Black,Male,40,<=50K
46,10,White,Female,45,<=50K
20,10,White,Male,40,<=50K
38,11,White,Male,40,<=50K
40,9,White,Male,30,<=50K
53,1,White,Male,40,<=50K
31,13,White,Male,40,<=50K
28,9,White,Male,40,<=50K
43,10,White,Female,30,<=50K
48,9,White,Female,8,<=50K
23,9,White,Female,40,<=50K
32,10,White,Female,40,>50K
24,10,White,Female,24,<=50K
34,13,White,Female,40,<=50K
46,10,White,Male,70,>50K
61,13,White,Male,50,>50K
20,9,White,Male,40,<=50K
17,7,White,Female,20,<=50K
40,9,White,Male,40,<=50K
28,10,White,Female,40,<=50K
41,9,White,Female,50,<=50K
20,9,White,Male,24,<=50K
57,10,White,Male,40,<=50K
76,5,White,Male,30,<=50K
72,12,White,Female,40,<=50K
42,9,White,Male,48,>50K
55,13,White,Male,38,>50K
34,9,White,Male,48,<=50K
42,9,White,Female,40,>50K
22,10,White,Female,40,<=50K
73,13,White,Male,50,>50K
34,9,White,Male,40,>50K
42,13,White,Male,45,>50K
67,4,White,Male,4,<=50K
18,7,White,Male,40,<=50K
58,13,White,Male,40,<=50K
67,13,White,Male,40,>50K
44,9,White,Male,40,<=50K
51,16,Asian-Pac-Islander,Male,99,<=50K
45,10,White,Male,40,>50K
32,13,White,Male,50,>50K
37,9,White,Male,40,<=50K
21,10,White,Female,20,<=50K
28,9,White,Male,40,<=50K
46,9,White,Male,36,<=50K
90,13,White,Male,20,<=50K
21,10,Black,Male,40,<=50K
59,9,White,Male,40,<=50K
33,6,White,Male,40,<=50K
37,10,Black,Female,27,<=50K
28,9,Black,Male,40,<=50K
48,10,White,Male,40,<=50K
60,13,Black,Male,40,<=50K
19,8,White,Female,20,<=50K
36,10,White,Male,40,<=50K
37,11,White,Male,40,<=50K
59,7,White,Male,20,<=50K
42,9,White,Male,55,<=50K
58,9,White,Male,50,<=50K
38,14,White,Male,48,>50K
25,9,White,Male,30,<=50K
23,10,White,Female,30,<=50K
51,9,White,Female,40,<=50K
18,8,White,Male,12,<=50K
35,10,White,Male,38,<=50K
53,10,White,Male,60,<=50K
23,10,White,Male,20,<=50K
24,10,White,Female,35,<=50K
31,13,White,Male,40,>50K
25,8,White,Male,40,<=50K
37,11,White,Male,40,>50K
45,10,White,Female,40,<=50K
21,11,White,Male,30,<=50K
42,9,White,Male,40,<=50K
61,9,White,Female,40,<=50K
22,10,Asian-Pac-Islander,Female,40,<=50K
26,13,White,Female,20,<=50K
51,9,White,Male,45,>50K
54,9,White,Male,54,>50K
22,10,White,Male,48,>50K
24,9,White,Male,50,<=50K
56,4,White,Male,36,<=50K
45,4,Black,Female,35,<=50K
39,13,Asian-Pac-Islander,Male,40,>50K
24,9,White,Female,15,<=50K
33,9,Black,Female,40,<=50K
29,12,White,Female,13,<=50K
37,14,Asian-Pac-Islander,Male,40,<=50K
29,13,White,Male,40,<=50K
49,10,White,Female,60,<=50K
47,10,White,Male,50,<=50K
32,9,White,Male,40,>50K
41,9,White,Male,41,<=50K
33,11,White,Female,40,>50K
29,13,White,Male,45,>50K
26,9,Asian-Pac-Islander,Male,40,<=50K
28,13,White,Male,45,>50K
38,13,White,Male,55,>50K
19,10,White,Female,40,<=50K
21,9,White,Male,40,<=50K
46,9,Black,Female,45,<=50K
69,9,White,Female,40,<=50K
25,13,White,Male,40,<=50K
36,9,White,Male,55,<=50K
47,10,White,Male,40,>50K
33,13,White,Male,50,<=50K
40,8,White,Male,50,>50K
38,9,White,Male,44,<=50K
35,3,White,Male,36,<=50K
40,9,White,Male,55,<=50K
35,13,White,Female,40,<=50K
31,5,White,Male,40,<=50K
45,13,White,Male,55,<=50K
50,12,White,Male,40,<=50K
77,10,White,Male,40,<=50K
30,13,White,Female,38,<=50K
40,14,White,Female,40,<=50K
43,10,White,Male,40,>50K
20,10,White,Female,15,<=50K
31,13,White,Female,40,<=50K
20,9,Black,Male,30,<=50K
39,10,White,Male,43,<=50K
18,7,Black,Male,8,<=50K
19,10,White,Female,40,<=50K
51,10,White,Male,40,>50K
28,9,White,Male,40,<=50K
27,9,White,Female,42,<=50K
24,10,White,Male,15,<=50K
31,9,White,Female,40,<=50K
46,12,White,Male,40,<=50K
33,6,White,Female,35,<=50K
58,9,White,Female,15,<=50K
22,3,White,Male,40,<=50K
70,14,White,Male,8,>50K
38,14,White,Female,40,<=50K
64,13,Black,Female,40,<=50K
36,9,Asian-Pac-Islander,Female,40,>50K
51,9,White,Male,40,<=50K
34,13,White,Male,30,<=50K
38,9,White,Female,60,>50K
37,3,White,Female,40,<=50K
33,10,White,Male,50,<=50K
27,9,White,Male,45,>50K
25,10,White,Male,42,<=50K
45,10,White,Male,40,>50K
19,8,White,Female,18,<=50K
60,13,White,Male,45,>50K
26,9,White,Male,50,>50K
55,9,White,Female,40,<=50K
47,9,White,Male,40,<=50K
21,9,White,Male,40,<=50K
29,6,White,Male,40,<=50K
18,9,White,Female,40,<=50K
75,10,White,Male,30,<=50K
52,14,White,Male,40,>50K
22,9,White,Male,40,<=50K
19,10,White,Male,25,<=50K
40,13,White,Male,40,<=50K
51,13,White,Female,16,<=50K
33,13,White,Male,45,>50K
42,10,Black,Female,40,<=50K
25,10,Black,Male,42,<=50K
43,10,White,Female,38,<=50K
25,13,White,Female,40,<=50K
46,9,Black,Male,40,<=50K
50,9,Black,Male,40,<=50K
22,10,White,Female,29,<=50K
21,3,White,Male,40,<=50K
22,4,White,Male,40,<=50K
36,11,White,Female,40,<=50K
49,10,White,Male,45,>50K
71,9,White,Female,16,<=50K
31,10,White,Male,40,>50K
19,10,White,Female,30,<=50K
60,9,White,Male,45,<=50K
18,9,White,Female,20,<=50K
21,10,White,Female,15,<=50K
51,10,White,Male,40,>50K
37,10,White,Male,50,<=50K
51,9,White,Male,40,<=50K
50,5,White,Male,50,<=50K
44,13,White,Male,45,>50K
53,13,White,Male,40,>50K
43,9,Black,Female,21,<=50K
25,4,White,Male,45,<=50K
50,9,Black,Female,40,<=50K
29,13,White,Male,40,<=50K
53,10,White,Female,38,<=50K
24,10,White,Female,40,<=50K
50,9,Black,Male,40,<=50K
34,12,White,Male,50,<=50K
62,9,White,Male,40,<=50K
25,13,White,Male,40,<=50K
47,9,White,Male,33,<=50K
20,7,Black,Male,40,<=50K
22,10,White,Female,20,<=50K
24,9,White,Male,40,<=50K
66,9,White,Female,40,>50K
27,11,White,Male,45,<=50K
34,9,White,Male,45,<=50K
40,10,White,Male,40,<=50K
66,7,White,Male,26,<=50K
72,9,White,Female,2,<=50K
20,9,White,Female,25,<=50K
46,6,Black,Male,45,<=50K
49,9,White,Male,42,>50K
